"","residual1","residual2"
"685",-0.0729082511881951,0.190701690674534
"686",-0.132399378568285,0.158665214254873
"687",-0.30559933896935,0.00931759921322048
"688",-0.426201090855576,-0.00705609664578484
"689",-0.518490542274279,-0.0244298865383684
"690",-0.571646831686585,-0.102589855716423
"691",-0.670330920325541,-0.746060443147184
"692",-0.5175424631924,-0.580389918291788
"693",-0.553189586317753,-0.726286128533178
"694",-0.417893079999755,-0.537059934743998
"695",-0.414706879093077,-0.473783083993282
"696",-0.34207912600447,-0.46417368819489
"697",-0.444131100293463,-0.659648267159559
"698",-0.5252205872209,-0.839696126975331
"699",-0.554703611828493,-0.842105404934602
"700",-0.295719617853909,-0.610166118955597
"701",-0.210837163331252,-0.467162912176547
"702",-0.184564879542673,-0.534463581134405
"703",-0.047169931483865,-0.413071650444088
"704",0.425707643871405,-0.163258083738955
"705",0.54322267887518,-0.0304119769490959
"706",0.584319058834488,0.0152095082765484
"707",0.477444032442493,-0.0474282227442913
"708",0.374172899905928,-0.246217936530009
"709",0.357083053855924,-0.30556751204907
"710",0.466307855347848,-0.194755875379695
"711",0.54311330498249,0.0246939467403772
"712",0.59621502503617,0.133488128047276
"713",0.53335046321447,0.120504310755465
"714",0.573387808272726,0.315939463861783
"715",0.364380377754718,0.121229509626312
"716",0.369515194729732,0.156575613343658
"717",0.384333263446086,0.427832092924026
"718",0.265030941714128,0.368516216008601
"719",0.112799012050694,0.17327861221362
"720",-0.0554884920631827,-0.0213118329801714
"721",-0.229379588986935,-0.309859390209119
"722",-0.339781615969952,-0.466897856005288
"723",-0.137884403256065,-0.192018087862342
"724",-0.494268780540213,-0.446750952781141
"725",-0.467850898143005,-0.301357914849285
"726",-0.59045051429826,-0.507692095453628
"727",-0.605539983349744,-0.536080663162925
"728",-0.593146324456139,-0.535645551135754
"729",-0.558439010111988,-0.486576019717747
"730",-0.504452098416245,-0.416424951681951
"731",-0.511259948103169,-0.565296537037762
"732",-0.594232034117103,-0.621895189862609
"733",-0.586633647110862,-0.570568002509578
"734",-0.480273721655656,-0.549504543588511
"735",-0.44255029506536,-0.433478426319972
"736",-0.39768788288064,-0.430123611918064
"737",-0.319825265281249,-0.363041667994092
"738",-0.114121617946617,-0.276579572191897
"739",-0.00604075474182335,-0.244242648147083
"740",0.104663665083345,-0.110686577167794
"741",0.185972378662388,-0.0320577128244857
"742",0.103562134675214,-0.105106653208798
"743",0.0271229221507901,-0.288301285310781
"744",0.088729371871699,-0.198691276671611
"745",0.0978038168155376,-0.187456127066178
"746",0.224477396474138,-0.000285352765427844
"747",0.227299307006034,0.0571473291641459
"748",0.202347706907798,0.15724100992542
"749",0.217052305504382,0.252287412009222
"750",0.0840804174568733,0.12076562405312
"751",0.0586660407646333,0.193723228553277
"752",-0.108094939586745,0.226314112845314
"753",-0.183024923623151,-0.0101704929671836
"754",-0.324162645743174,-0.145328987745921
"755",-0.399369893225433,-0.194129015611494
"756",-0.407605162712857,-0.163336767232524
"757",0.350979512851515,0.375333798904483
"758",0.295264922429423,0.128160119722728
"759",0.271772147798254,0.102140797465652
"760",0.180648788655519,0.0539014458910403
"761",0.056313667802123,0.0133300548106332
"762",-0.0405386101612955,-0.0645397684402926
"763",-0.0576119061001106,-0.176896536357853
"764",-0.157935274348518,-0.275859072401017
"765",-0.209509238244608,-0.300694822051423
"766",-0.19186254026324,-0.229360013235508
"767",-0.219221805739828,-0.200819826820568
"768",-0.2400746545733,-0.257506296798512
"769",-0.134326784488264,-0.168895729416565
"770",-0.0135429249267218,-0.0694084554433433
"771",0.266808695845817,0.105649504812521
"772",0.2964505676195,0.196992177185486
"773",0.259967377271757,0.126489552610601
"774",0.262325917895429,0.172731026197878
"775",0.243975693976898,0.11885399609217
"776",0.244497017803559,-0.0152940934428202
"777",0.267813089354069,-0.0578583730733017
"778",0.304705553198858,0.0302192111853288
"779",0.291076957913885,0.00828489824265094
"780",0.348109910460906,0.101484393729194
"781",0.447562058303506,0.265039025526356
"782",0.483503630464026,0.156397209673519
"783",0.511180101327571,0.19344862758385
"784",0.588652808253145,0.312518387876573
"785",0.621592852681365,0.335551173244241
"786",0.607243608481901,0.272913980996124
"787",0.671509779595554,0.346993821541083
"788",0.738636702499006,0.421199238742064
"789",0.749482798959128,0.42137954360872
"790",0.781666854186201,0.397046499316779
"791",0.815403972584954,0.24057640079118
"792",0.840944566248395,0.245387737748104
"793",0.918968874185292,0.305121663152271
"794",0.967750559323516,0.365555832226246
"795",-0.745160907148857,-0.570982981696819
"796",-0.782916210579532,-0.513616177378641
"797",-0.790022928737363,-0.531743484989017
"798",-0.794385698527902,-0.578292498838266
"799",-0.796356070034409,-0.708799385599738
"800",-0.847417114195706,-0.739560471036536
"801",-0.73140052939815,-0.65217110746209
"802",-0.508006245383185,-0.437407470532238
"803",-0.05160997267068,-0.0202459274352668
"804",-0.0387608245782461,-0.0353341373583484
"805",0.025999987556964,0.0692073354375594
"806",0.0906203994512463,0.0862512038175976
"807",-0.165524307661853,-0.126220375592836
"808",-0.0786055238412877,-0.041557868574187
"809",-0.0503845785734271,-0.101256934470217
"810",-0.066250091663361,-0.149571716514477
"811",-0.053941624912301,-0.300213109300233
"812",-0.0418660090743734,-0.280028237156201
"813",-0.0336238579807093,-0.254490765177382
"814",0.0171235190569098,-0.162180239948884
"815",0.0157129191978312,-0.15374662182751
"816",0.0470743875438449,0.164792126560527
"817",-0.0855759390504088,0.0870610972087387
"818",-0.104627436967823,0.0551997034927509
"819",-0.0755554486205525,0.202576854276065
"820",-0.120553057378998,0.185232447250176
"821",-0.267097192391927,0.0902703910269956
"822",-0.358181336886236,-0.0230785104972193
"823",-0.406740867553295,-0.0867326973990102
"824",-0.411430629348256,-0.0993933757858642
"825",-0.157285146024747,-0.161250581832908
"826",-0.163554539453983,-0.299033417107999
"827",-0.200523930254254,-0.272734423456696
"828",-0.258675184798566,-0.242988024123805
"829",-0.30195782705476,-0.179454814555546
"830",-0.273955430679388,-0.191475246821557
"831",-0.263820845636469,-0.290159048114086
"832",-0.305252283451558,-0.314978261563077
"833",-0.299424265254426,-0.306919082826193
"834",-0.235775812297375,-0.221547728563622
"835",-0.213443796144515,-0.0823843210636736
"836",-0.177094132439074,-0.195429020838142
"837",-0.237060039991793,-0.227955360609455
"838",-0.155990579527949,-0.183362032925907
"839",0.0205265198830893,-0.0704622505080768
"840",0.354608791588114,0.475854190015266
"841",0.324456392938663,0.123417061116869
"842",0.378905276399207,0.225294930222879
"843",0.368323088337781,0.133065671732229
"844",0.316803923875737,0.0346149206579491
"845",0.295383958448208,0.00959759323338082
"846",0.316986912168289,0.0551837089873545
"847",0.370959672644387,0.0854842820067305
"848",0.444321272807728,0.225199037227783
"849",0.653280882460816,0.407978050445465
"850",0.718698028134757,0.638489740102475
"851",0.581377323666381,0.426671334857791
"852",0.521939291384376,0.421355047470214
"853",0.523037084297536,0.544159218153633
"854",0.428817378571815,0.49929993989412
"855",0.355290654977725,0.404302160187649
"856",0.217337611281771,0.189676428957291
"857",0.194922870694031,0.160313694475046
"858",-0.264171661312441,0.0757017159070976
"859",-0.270730949871552,-0.00620246842714876
"860",-0.147199769331399,0.232688293374347
"861",-0.167732648506281,0.261136233133424
"862",0.18356443652572,0.438952033264168
"863",0.00133502369197349,0.0891885784269033
"864",0.0386168398530674,0.200266995207147
"865",0.179418679303897,0.6721565773824
"866",0.167129877449767,0.673861462869757
"867",0.0599536019255445,0.306855828855887
"868",0.0878769903908211,0.371606478864837
"869",0.00400715036325371,0.38107765143606
"870",-0.00729868597423583,0.398777465734391
"871",0.00947427640286308,0.374768743183311
"872",0.049673503055645,0.266011569289834
"873",0.0903448129574259,0.194334516604179
"874",0.142521256837954,-0.0508657574545747
"875",0.438899864294837,0.072499875671179
"876",0.332625523020595,0.0458475632721702
"877",0.265588999686419,0.11064752065431
"878",0.200983678284184,0.00416230485247871
"879",0.129995103092178,0.199622789321381
"880",0.124289682579628,0.203432434222557
"881",0.0491008885248924,0.191820965731381
"882",0.0284245799869146,0.161233564409481
"883",-0.0115238129757267,-0.0392156059144615
"884",-0.0859980584830577,-0.0159544376278137
"885",-0.197196161552638,-0.0303644015031269
"886",-0.511219154387696,-0.381872451073651
"887",-0.448972464584774,-0.186716365753889
"888",-0.453043075936618,-0.198743164764959
"889",-0.501327565504166,-0.221076803218957
"890",-0.460235800316695,-0.120860503781785
"891",-0.468805722285951,-0.244517213052206
"892",-0.382735228805209,-0.330706217144522
"893",-0.358210883966578,-0.40482920475322
"894",-0.162065126499337,-0.0373520528336924
"895",-0.0875319996992362,0.110820805974132
"896",0.0206299395141699,0.0734779503033372
"897",0.0339248014933023,0.0577983285171882
"898",0.100026849468539,0.173987888276186
"899",0.21874811792272,0.289893052819604
"900",0.243942482809876,0.322388702814478
"901",0.2460109226481,0.342097077872084
"902",0.203550555507626,0.319852145525716
"903",0.147900664332324,0.0616182717410959
"904",0.19265230579883,0.125034580963428
"905",0.175203542055484,0.0320326073917165
"906",0.158036041601989,0.20402831002687
"907",0.218015839540408,0.303214159924271
"908",0.299259181860692,0.45140560198294
"909",0.172906488720152,0.326971279541433
"910",0.205754064155736,0.404209782968371
"911",0.217368795364025,0.506862461639887
"912",0.131176605998621,0.472864477175973
"913",0.0272661284712838,0.403391336431573
"914",-0.0696318757941807,0.247817358540966
"915",-0.276365273512722,0.0641168400648531
"916",-0.391150650128807,-0.00995882380879811
"917",-0.411329629056416,-0.0359939937893595
"918",-0.655727243613717,-0.447528466687349
"919",-0.674250047437927,-0.434681646329231
"920",-0.632390496216576,-0.357398621437031
"921",-0.525080139983773,-0.280509237624143
"922",-0.374649388105802,-0.129748565638677
"923",-0.262817148369218,-0.255686807022988
"924",-0.218119814269206,-0.231376327294308
"925",-0.0492553621696559,-0.0946298952136438
"926",0.152185234955729,-0.0294937667731211
"927",0.283811458310764,0.202092680852343
"928",0.426870624529579,0.407403553189146
"929",0.410538684590299,0.295251320501034
"930",0.402020838573099,0.221018756693615
"931",0.452066079722457,0.182907895295953
"932",0.568162162760846,0.477012256224163
"933",0.625906824198517,0.480016939397034
"934",0.554709517710855,0.400788527308021
"935",0.460767454029046,0.284233203374737
"936",0.355972709379588,0.148778501466992
"937",0.304375502818676,0.0216159911472237
"938",0.297851755835359,0.0165437851251414
"939",0.276768816029576,0.0437801233291607
"940",0.26231390412086,0.0818355135529909
"941",0.314863342471913,0.173047624846268
"942",0.258730969276472,0.0857440819048503
"943",0.216441790945148,0.134027764374901
"944",0.210301307981744,0.234621894121403
"945",0.204553954077495,0.289207748664776
"946",0.0735336641097673,0.12914932760015
"947",0.0565092778521645,0.099307979386176
"948",0.0159549743447837,0.146566232056713
"949",-0.0458618728482285,0.144748921502499
"950",-0.12332555011091,0.0463203883652177
"951",-0.222031385653072,-0.0641861622748877
"952",-0.313861855323754,-0.13952607241245
"953",-0.365488353730314,-0.13830726495416
"954",0.00577843497859625,0.154635588203208
"955",0.116809571371163,0.371425009259598
"956",0.0838913756997011,0.246623576534373
"957",0.0806241379832441,0.136256690564912
"958",0.0691073123775557,0.182085939623064
"959",0.0864596900061765,0.142328224043323
"960",0.113122718885882,0.0667672526786012
"961",0.0495423678012774,0.0041298990694475
"962",0.0307596929579037,0.0448387052710609
"963",0.101119472780128,0.115279703905969
"964",0.0994664425356275,0.175882186249811
"965",0.0733771749670245,0.201841353454312
"966",0.144885091367808,0.189687973586335
"967",0.19716638280523,0.155875506434307
"968",0.310779630176463,0.229277603888754
"969",0.404827334713983,0.364569237299045
"970",0.249517115717052,0.280947072778592
"971",0.012299103645431,0.0562629598088858
"972",-0.061133620152283,-0.0492765577338965
"973",-0.0711594331433261,-0.220159349790818
"974",-0.0268253050632001,-0.240558768842666
"975",0.0586372534463526,-0.0873639746529715
"976",0.0740511583957745,-0.0419412938375612
"977",0.111684613050544,0.065309064178001
"978",0.0838624924263283,0.0672833549862906
"979",0.215114548585384,0.271725733306472
"980",0.119412457806458,0.231616200045056
"981",0.0465599919487641,0.0590233150617278
"982",-0.0277198192271427,0.0155088515223707
"983",-0.0591639142188688,-0.00268059326920744
"984",0.956888540080607,0.678392390426856
"985",0.838831707156059,0.477511286064566
"986",0.7293250157967,0.296264055035621
"987",0.665917138523165,0.215926791304263
"988",0.627757638287995,0.143247692407934
"989",0.555725302465027,0.0691898536598771
"990",0.580036088365542,0.107539664886715
"991",0.490038042549291,0.00615290252325994
"992",0.446180171885209,0.0246572072342876
"993",0.45042137445266,0.135493783081089
"994",0.332757675714881,0.0932650707458865
"995",0.284679646135769,0.102161839284571
"996",0.322378482864114,0.227503387346769
"997",0.152640347867865,0.0132490196436535
"998",0.0662591055838652,-0.065312567849268
"999",0.0116372694659316,-0.0978652702523538
"1000",-0.0422019174502342,-0.138368128229295
